1.140625,-406.809672,,,
1.156250,-389.262166,-4.150668,8.897713,0.458521
1.171875,-388.969708,,,
1.187500,-336.912108,-3.746090,9.299294,0.644327
1.203125,-181.616683,,,
1.218750,128.096791,-3.542303,8.897713,0.644327
1.234375,-388.092332,,,
1.250000,-542.510382,-3.341512,9.098503,0.458521
1.265625,-369.959910,,,
1.281250,-369.667451,-3.341512,8.897713,0.830134
1.296875,-231.627074,,,
1.312500,-386.045123,-3.341512,9.098503,1.018936
1.328125,-317.024935,,,
1.343750,-333.987523,-3.542303,9.098503,0.830134
1.359375,-247.419829,,,
1.375000,-161.437052,-2.936934,8.699919,0.830134
1.390625,-40.651721,,,
1.406250,-40.651721,-2.936934,8.699919,0.830134
1.421875,28.076009,,,
1.437500,-40.651721,-2.936934,8.699919,0.830134
1.453125,-75.161816,,,
1.468750,-178.107182,-3.137725,8.699919,0.458521
1.484375,-264.089959,,,
1.500000,-332.525231,-3.137725,8.897713,0.458521
1.515625,-314.977726,,,
1.531250,-314.685267,-2.733147,9.497087,0.830134
1.546875,-297.137762,,,
1.562500,-365.573033,-2.733147,9.098503,0.830134
1.578125,-365.280575,,,
1.593750,-330.478022,-2.733147,8.897713,1.018936
1.609375,-312.930517,,,
1.625000,-347.148153,-2.532357,9.098503,1.018936
1.640625,-415.583424,,,
1.656250,-380.780872,-2.936934,8.897713,1.018936
1.671875,-345.978319,,,
1.687500,-362.648449,-2.733147,8.897713,0.830134
1.703125,-328.138355,,,
1.718750,-276.080755,-2.532357,9.098503,0.830134
1.734375,-241.570661,,,
1.750000,-310.005932,-2.127779,8.699919,0.644327
1.765625,-343.931110,,,
1.781250,-360.893699,-2.328569,8.499129,0.644327
1.796875,-343.346193,,,
1.812500,-343.053735,-2.936934,8.499129,0.272715
1.828125,-273.741087,,,
1.843750,-342.468818,-2.936934,8.298338,-0.473506
1.859375,-49.717933,,,
1.875000,-204.428440,-2.936934,8.097548,-0.287700
1.890625,-479.339362,,,
1.906250,-341.298984,-2.733147,8.097548,-0.473506
1.921875,-306.496431,,,
1.937500,-288.948926,-2.733147,7.698964,-0.473506
1.953125,-271.693878,,,
1.968750,-254.146373,-2.733147,7.698964,-0.659312
1.984375,-202.381231,,,
2.000000,-167.578679,-2.532357,7.297383,-0.845118
2.015625,-115.813537,,,
2.031250,-29.830760,-1.923992,6.898799,-1.219727
2.046875,73.407065,,,
2.062500,159.389843,-1.519414,6.698009,-1.777145
2.078125,176.352431,,,
2.093750,90.077195,-1.315627,6.698009,-2.709172
2.109375,38.604512,,,
2.125000,-99.143407,-1.519414,6.898799,-3.641199
2.140625,-185.126184,,,
2.156250,-236.306409,-2.127779,7.498173,-4.573227
2.171875,-236.306409,,,
2.187500,-253.268998,-2.733147,8.298338,-6.062672
2.203125,-218.466445,,,
2.218750,-252.684081,-2.532357,9.497087,-7.369308
2.234375,-252.391622,,,
2.250000,-252.099164,-2.936934,10.297252,-6.994699
2.265625,-251.806705,,,
2.281250,-268.769294,-2.733147,10.498042,-6.437281
2.296875,-234.259200,,,
2.312500,-233.966741,-2.936934,10.698833,-6.437281
2.328125,-250.929330,,,
2.343750,-285.146966,-2.532357,10.498042,-6.808893
2.359375,-250.344413,,,
2.375000,-250.051955,-1.923992,9.898668,-6.994699
2.390625,-284.269591,,,
2.406250,-335.449816,-1.720204,9.299294,-6.808893
2.421875,-335.157357,,,
2.437500,-334.864899,-2.328569,8.897713,-7.180505
2.453125,-300.062346,,,
2.468750,-299.769887,-2.328569,8.699919,-7.369308
2.484375,-282.514840,,,
2.500000,-24.274049,-2.127779,8.097548,-6.623087
2.515625,113.473870,,,
2.531250,-368.205159,-1.720204,8.097548,-5.876866
2.546875,-350.657654,,,
2.562500,-350.365195,-1.519414,8.097548,-5.876866
2.578125,-315.562643,,,
2.593750,-298.015137,-1.519414,8.097548,-5.876866
2.609375,-263.212584,,,
2.625000,-245.957537,-1.519414,8.097548,-5.691060
2.640625,-176.937348,,,
2.656250,-142.134795,-2.127779,8.298338,-5.876866
2.671875,-21.641924,,,
2.687500,98.558490,-2.936934,8.298338,-6.251475
2.703125,201.796314,,,
2.718750,236.013950,-2.532357,8.298338,-6.062672
2.734375,184.248809,,,
2.750000,149.446256,-2.532357,8.097548,-6.062672
2.765625,-91.247029,,,
2.781250,-400.960503,-3.949877,9.299294,-5.876866
2.796875,-434.885681,,,
2.812500,-417.045717,-3.137725,8.298338,-4.387420
2.828125,-434.008305,,,
2.843750,-467.933483,-0.911049,6.898799,-5.130645
2.859375,-450.385977,,,
2.875000,-432.546013,-2.733147,6.500215,-6.994699
2.890625,-432.253555,,,
2.906250,-431.668638,-3.949877,6.898799,-4.944839
2.921875,-379.611038,,,
2.937500,-379.318580,-2.733147,7.498173,-4.387420
2.953125,-379.026121,,,
2.968750,-361.478616,-2.733147,7.899754,-3.269587
2.984375,-360.893699,,,
3.000000,-377.856287,-2.328569,7.698964,-2.523366
3.015625,-411.781465,,,
3.031250,-531.981878,-1.923992,7.297383,-1.962951
3.046875,-548.652009,,,
3.062500,-548.067092,-2.127779,7.297383,-2.151754
3.078125,-530.227128,,,
3.093750,-512.387164,-2.733147,8.097548,-2.523366
3.109375,-426.111928,,,
3.125000,-202.088773,-3.746090,8.699919,-2.894978
3.140625,-98.558490,,,
3.156250,-579.945060,-3.746090,8.699919,-2.709172
3.171875,-562.397555,,,
3.187500,-424.064719,-3.746090,8.097548,-3.269587
3.203125,-406.517213,,,
3.218750,-337.204566,-4.555245,8.298338,-3.269587
3.234375,-216.711694,,,
3.250000,-353.874696,-4.555245,9.098503,-2.337560
3.265625,-302.109555,,,
3.281250,-267.307002,-3.542303,9.697877,-0.659312
3.296875,-198.286813,,,
3.312500,-43.283847,-2.532357,9.098503,-0.473506
3.328125,145.936755,,,
3.343750,162.899344,-3.341512,9.098503,-0.845118
3.359375,93.879155,,,
3.375000,-78.086400,-4.150668,9.098503,-0.659312
3.390625,-215.541861,,,
3.406250,-387.214957,-3.746090,8.699919,-0.101894
3.421875,-386.922499,,,
3.437500,-489.575406,-3.341512,8.298338,0.458521
3.453125,-386.045123,,,
3.468750,-402.715254,-3.949877,8.298338,0.644327
3.484375,-419.677842,,,
3.500000,-419.092926,-3.542303,8.499129,1.018936
3.515625,-418.800467,,,
3.531250,-418.508009,-2.733147,8.499129,1.762161
3.546875,-469.688233,,,
3.562500,-469.103317,-3.137725,8.298338,2.136770
3.578125,-451.555811,,,
3.593750,-450.970894,-3.542303,8.499129,2.136770
3.609375,-398.913294,,,
3.625000,-329.600647,-3.746090,8.499129,2.136770
3.640625,-432.546013,,,
3.656250,-500.981285,-4.150668,8.499129,2.508382
3.671875,-431.668638,,,
3.687500,-414.121132,-4.150668,8.499129,2.694188
3.703125,-413.536215,,,
3.718750,-413.243757,-3.949877,8.298338,2.879994
3.734375,-343.931110,,,
3.750000,-223.145780,-3.746090,8.097548,2.879994
3.765625,155.295425,,,
3.781250,-360.893699,-4.150668,8.097548,2.879994
3.796875,-549.529384,,,
3.812500,-445.999101,-4.555245,7.899754,2.879994
3.828125,-410.904090,,,
3.843750,-393.356584,-4.759033,7.899754,3.254603
3.859375,-341.298984,,,
3.875000,-341.006526,-4.759033,7.899754,2.879994
3.890625,-289.241384,,,
3.906250,-254.438831,-4.759033,7.899754,3.254603
3.921875,-150.908548,,,
3.937500,-64.925771,-4.555245,7.899754,3.254603
3.953125,55.567101,,,
3.968750,72.822148,-4.759033,7.899754,3.254603
3.984375,89.784737,,,
4.000000,21.057007,-4.555245,7.899754,3.068797
4.015625,-168.163595,,,
4.031250,-288.364009,-4.555245,7.899754,3.068797
4.046875,-374.054328,,,
4.062500,-391.016917,-4.759033,7.698964,3.068797
4.078125,-373.469411,,,
4.093750,-373.176953,-4.959823,7.498173,2.879994
4.109375,-355.336989,,,
4.125000,-337.789483,-5.163610,7.698964,2.879994
4.140625,-354.752072,,,
4.156250,-371.714660,-4.959823,7.698964,2.879994
4.171875,-371.129744,,,
4.187500,-370.837285,-4.759033,7.698964,2.879994
4.203125,-370.544827,,,
4.218750,-318.487227,-4.759033,7.698964,2.879994
4.234375,-266.722085,,,
4.250000,-317.902310,-4.759033,7.698964,2.694188
4.265625,-352.119946,,,
4.281250,-368.790076,-4.959823,7.899754,2.694188
4.296875,-368.497618,,,
4.312500,-368.205159,-4.959823,7.899754,2.508382
4.328125,-350.657654,,,
4.343750,-315.855101,-4.959823,8.097548,2.694188
4.359375,-281.052548,,,
4.375000,235.136575,-5.163610,8.097548,2.694188
4.390625,-298.307595,,,
4.406250,-573.218517,-5.163610,7.899754,2.508382
4.421875,-400.668045,,,
4.437500,-348.610445,-4.959823,7.698964,2.694188
4.453125,-348.317986,,,
4.468750,-330.770481,-5.163610,7.698964,2.508382
4.484375,-295.967928,,,
4.500000,-244.202786,-5.364401,7.698964,2.508382
4.515625,-226.655281,,,
4.531250,-157.635092,-5.163610,7.899754,2.508382
4.546875,-37.142220,,,
4.562500,66.095604,-5.163610,7.698964,2.322576
4.578125,152.078382,,,
4.593750,100.313240,-5.163610,7.698964,2.136770
4.609375,100.313240,,,
4.625000,-20.179631,-4.959823,7.698964,2.322576
4.640625,-140.672503,,,
4.656250,-278.127964,-4.759033,8.097548,2.322576
4.671875,-312.053141,,,
4.687500,-311.760683,-4.959823,8.097548,2.322576
4.703125,-294.505636,,,
4.718750,-294.213177,-5.364401,8.298338,2.322576
4.734375,-276.665672,,,
4.750000,-293.628261,-5.364401,8.097548,2.508382
4.765625,-293.335802,,,
4.781250,-310.005932,-5.364401,7.899754,2.508382
4.796875,-326.968521,,,
4.812500,-378.148746,-5.364401,7.698964,2.508382
4.828125,-309.128557,,,
4.843750,-257.070957,-4.959823,7.899754,2.694188
4.859375,-360.016323,,,
4.875000,-222.268404,-4.759033,8.097548,2.322576
4.890625,-307.958723,,,
4.906250,-324.921312,-4.555245,8.298338,2.322576
4.921875,-272.863712,,,
4.937500,-393.064126,-4.759033,8.499129,1.762161
4.953125,-392.771667,,,
4.968750,-357.969114,-4.354455,6.898799,1.762161
4.984375,244.495245,,,
5.000000,398.913294,-4.959823,7.498173,1.947967
5.015625,-272.278795,,,
5.031250,-426.696845,-4.959823,7.899754,1.576355
5.046875,-391.894292,,,
5.062500,-408.564422,-4.555245,7.698964,1.947967
5.078125,-339.544234,,,
5.093750,-338.959317,-4.759033,7.899754,1.947967
5.109375,-287.194175,,,
5.125000,-269.646670,-5.364401,8.699919,1.576355
5.140625,-235.136575,,,
5.156250,-80.133609,-5.568188,8.699919,1.204743
5.171875,40.359263,,,
5.187500,143.597088,-5.568188,8.499129,0.830134
5.203125,143.597088,,,
5.218750,91.831946,-5.163610,8.499129,0.830134
5.234375,-11.698337,,,
5.250000,-131.898750,-4.759033,7.899754,0.830134
5.265625,-286.609258,,,
5.281250,-355.044530,-4.759033,8.298338,1.204743
5.296875,-354.752072,,,
5.312500,-388.677249,-4.759033,8.499129,1.390549
5.328125,-353.874696,,,
5.343750,-284.854508,-4.555245,8.097548,1.018936
5.359375,-250.051955,,,
5.375000,-284.269591,-4.759033,8.298338,1.018936
5.390625,-318.487227,,,
5.406250,-352.412404,-4.759033,8.499129,1.204743
5.421875,-317.609851,,,
5.437500,-351.827487,-4.354455,8.897713,1.204743
5.453125,-317.024935,,,
5.468750,-282.222382,-4.555245,8.897713,1.576355
5.484375,-299.184971,,,
5.500000,-384.875290,-4.959823,8.499129,1.390549
5.515625,-384.582831,,,
5.531250,-401.252962,-4.759033,8.097548,1.204743
5.546875,-349.487820,,,
5.562500,-366.157950,-4.959823,8.298338,1.576355
5.578125,-451.848269,,,
5.593750,-262.335209,-5.364401,9.497087,1.762161
5.609375,339.836692,,,
5.625000,-21.641924,-4.959823,8.298338,0.272715
5.640625,-468.810858,,,
5.656250,-382.243164,-4.150668,6.098634,0.272715
5.671875,-364.695658,,,
5.687500,-398.620836,-5.163610,8.499129,1.390549
5.703125,-363.818283,,,
5.718750,-312.053141,-4.759033,8.097548,1.390549
5.734375,-277.250589,,,
5.750000,-225.485447,-4.959823,8.298338,1.390549
5.765625,-104.700117,,,
5.781250,15.792755,-5.364401,8.298338,0.830134
5.796875,119.030580,,,
5.812500,101.483074,-4.959823,8.499129,1.018936
5.828125,118.738121,,,
5.843750,15.500297,-4.354455,8.499129,1.390549
5.859375,-122.247622,,,
5.875000,-242.448036,-4.555245,8.499129,1.576355
5.890625,-293.920719,,,
5.906250,-345.100944,-4.759033,8.298338,1.390549
5.921875,-310.298391,,,
5.937500,-310.005932,-4.959823,8.097548,1.204743
5.953125,-326.968521,,,
5.968750,-326.676063,-4.959823,8.097548,1.390549
5.984375,-326.383604,,,
6.000000,-343.053735,-4.959823,8.097548,1.390549
6.015625,-325.506229,,,
6.031250,-342.468818,-4.759033,8.097548,1.390549
6.046875,-359.431407,,,
6.062500,-393.356584,-4.959823,8.298338,1.390549
6.078125,-289.826301,,,
6.093750,-306.788890,-4.959823,8.298338,1.390549
6.109375,-340.714067,,,
6.125000,-357.676656,-5.163610,8.298338,1.390549
6.140625,-357.384198,,,
6.156250,-356.799281,-5.163610,8.298338,1.204743
6.171875,-373.761869,,,
6.187500,-321.704269,-4.959823,8.298338,1.390549
6.203125,-407.394589,,,
6.218750,332.525231,-4.959823,8.298338,1.390549
6.234375,263.212584,,,
6.250000,-321.704269,-4.959823,8.298338,1.204743
6.265625,-390.139541,,,
6.281250,-389.847083,-4.959823,8.298338,1.390549
6.296875,-372.299577,,,
6.312500,-354.459613,-4.959823,8.298338,1.390549
6.328125,-336.912108,,,
6.343750,-319.657060,-4.959823,8.298338,1.390549
6.359375,-250.344413,,,
6.375000,-198.579272,-4.759033,8.298338,1.390549
6.390625,-78.086400,,,
6.406250,8.188836,-4.959823,8.097548,1.390549
6.421875,76.916566,,,
6.437500,42.406472,-4.959823,8.097548,1.390549
6.453125,25.151425,,,
6.468750,-60.831353,-4.959823,8.097548,1.576355
6.484375,-164.069177,,,
6.500000,-284.269591,-4.959823,8.097548,1.576355
6.515625,-301.232180,,,
6.531250,-352.412404,-4.959823,8.097548,1.576355
6.546875,-300.354804,,,
6.562500,-300.062346,-4.959823,8.097548,1.576355
6.578125,-282.807299,,,
6.593750,-299.477429,-4.759033,8.097548,1.576355
6.609375,-299.184971,,,
6.625000,-316.147559,-4.959823,8.298338,1.762161
6.640625,-298.600054,,,
6.656250,-315.562643,-4.759033,8.097548,1.762161
6.671875,-315.270184,,,
6.687500,-297.722678,-4.759033,8.298338,1.762161
6.703125,-262.920126,,,
6.718750,-262.920126,-4.959823,8.298338,1.762161
6.734375,-382.828081,,,
6.750000,-365.280575,-4.759033,8.298338,1.762161
6.765625,-347.733069,,,
6.781250,-312.930517,-4.759033,8.097548,1.762161
6.796875,-295.383011,,,
6.812500,-278.127964,-4.759033,8.097548,1.762161
6.828125,-329.308189,,,
6.843750,462.084314,-4.759033,8.298338,1.762161
6.859375,100.605699,,,
6.875000,-449.801060,-4.759033,8.298338,1.762161
6.890625,-363.525825,,,
6.906250,-363.233366,-4.959823,8.097548,1.762161
6.921875,-328.430813,,,
6.937500,-328.138355,-4.959823,8.298338,1.576355
6.953125,-293.335802,,,
6.968750,-275.788296,-4.759033,8.298338,1.762161
6.984375,-189.513061,,,
7.000000,-172.258013,-4.759033,8.298338,1.762161
7.015625,-17.255047,,,
7.031250,85.982777,-4.759033,8.298338,1.576355
7.046875,154.710508,,,
7.062500,120.200413,-4.759033,8.097548,1.390549
7.078125,51.180225,,,
7.093750,-86.567694,-4.759033,8.097548,1.762161
7.109375,-206.768108,,,
7.125000,-292.458427,-4.759033,8.298338,1.762161
7.140625,-309.421016,,,
7.156250,-309.128557,-4.759033,8.298338,1.762161
7.171875,-291.581052,,,
7.187500,-308.543640,-4.759033,8.298338,1.390549
7.203125,-290.996135,,,
7.218750,-307.958723,-4.555245,8.499129,1.390549
7.234375,-290.411218,,,
7.250000,-341.591442,-4.555245,8.298338,1.576355
7.265625,-289.826301,,,
7.281250,-272.278795,-4.555245,8.298338,1.390549
7.296875,-375.224162,,,
7.312500,-374.931703,-4.959823,8.499129,1.762161
7.328125,-254.146373,,,
7.343750,-236.598867,-4.759033,8.298338,1.762161
7.359375,-339.544234,,,
7.375000,-321.996728,-5.163610,8.097548,1.204743
7.390625,-338.959317,,,
7.406250,-355.629447,-5.364401,8.298338,1.390549
7.421875,-321.119353,,,
7.437500,-303.571847,-5.163610,8.097548,1.576355
7.453125,-354.752072,,,
7.468750,213.202193,-4.555245,8.097548,1.390549
7.484375,92.416863,,,
7.500000,-492.207532,-4.354455,8.298338,1.390549
7.515625,-354.167155,,,
7.531250,-319.364602,-4.759033,8.298338,1.390549
7.546875,-370.837285,,,
7.562500,-336.034732,-4.959823,8.499129,1.390549
7.578125,-267.014544,,,
7.593750,-232.211991,-4.959823,8.298338,1.947967
7.609375,-163.191802,,,
7.625000,-111.426661,-4.759033,7.899754,1.576355
7.640625,9.066211,,,
7.656250,129.559083,-4.759033,7.698964,1.390549
7.671875,232.504449,,,
7.687500,197.994355,-4.759033,8.097548,1.576355
7.703125,128.974166,,,
7.718750,-26.028800,-5.163610,8.298338,1.576355
7.734375,-163.484261,,,
7.750000,-266.722085,-5.163610,8.499129,1.576355
7.765625,-300.647263,,,
7.781250,-300.354804,-4.959823,8.298338,1.762161
7.796875,-300.062346,,,
7.812500,-265.552252,-4.354455,8.097548,1.576355
7.828125,-299.477429,,,
7.843750,-367.912701,-4.354455,8.298338,1.947967
7.859375,-316.147559,,,
7.875000,-281.345007,-3.746090,8.499129,1.576355
7.890625,-367.035326,,,
7.906250,-246.249995,-3.341512,8.097548,2.136770
7.921875,-435.178139,,,
7.937500,-159.682301,-3.949877,8.097548,1.762161
7.953125,-245.372620,,,
7.968750,-210.862526,-3.949877,7.498173,2.322576
7.984375,-262.335209,,,
8.000000,-296.260386,-3.949877,7.899754,2.136770
8.015625,-279.005339,,,
8.031250,-295.675469,-4.354455,7.698964,1.762161
8.046875,-312.638058,,,
8.062500,-346.855694,-4.150668,7.498173,1.204743
8.078125,-415.290966,,,
8.093750,273.156171,-3.949877,7.899754,0.644327
8.109375,358.846490,,,
8.125000,-398.328377,-4.354455,8.499129,0.272715
8.140625,-363.525825,,,
8.156250,-345.978319,-4.555245,8.699919,0.086909
8.171875,-328.430813,,,
8.187500,-345.100944,-4.555245,8.897713,0.086909
8.203125,-310.590849,,,
8.218750,-258.533249,-3.949877,8.897713,-0.287700
8.234375,-224.023155,,,
8.250000,-155.002966,-3.746090,8.298338,-1.219727
8.265625,0.000000,,,
8.281250,51.472683,-4.354455,8.097548,-1.962951
8.296875,171.965555,,,
8.312500,137.455461,-4.759033,7.899754,-2.523366
8.328125,68.435272,,,
8.343750,-0.292458,-4.354455,8.097548,-3.455393
8.359375,-86.275236,,,
8.375000,-172.258013,-4.555245,7.297383,-4.573227
8.390625,-326.968521,,,
8.406250,-292.165968,-5.972766,7.899754,-4.944839
8.421875,-326.383604,,,
8.437500,-308.836099,-3.949877,5.499260,-4.759033
8.453125,-325.506229,,,
8.468750,-325.213771,-3.137725,5.097679,-5.319448
8.484375,-290.703676,,,
8.500000,-307.373807,-4.555245,7.899754,-5.505254
8.515625,-290.118759,,,
8.531250,-306.788890,-3.746090,7.498173,-5.691060
8.546875,-341.006526,,,
8.562500,-340.714067,-4.150668,7.698964,-5.876866
8.578125,-254.438831,,,
8.593750,-288.364009,-4.555245,7.498173,-6.994699
8.609375,-339.836692,,,
8.625000,-287.779092,-3.949877,7.099590,-6.994699
8.640625,-321.996728,,,
8.656250,-287.194175,-3.949877,7.099590,-6.808893
8.671875,-252.684081,,,
8.687500,-235.136575,-4.354455,7.099590,-6.437281
8.703125,-234.844117,,,
8.718750,281.345007,-4.354455,6.500215,-6.251475
8.734375,-80.133609,,,
8.750000,-441.319766,-4.150668,5.897844,-6.808893
8.765625,-268.769294,,,
8.781250,-268.476836,-4.354455,5.897844,-7.180505
8.796875,-250.929330,,,
8.812500,-250.929330,-3.746090,6.299425,-6.623087
8.828125,-233.381825,,,
8.843750,-215.834319,-3.746090,6.698009,-6.251475
8.859375,-164.069177,,,
8.875000,-95.048989,-3.542303,6.299425,-6.251475
8.890625,-9.066211,,,
8.906250,111.426661,-3.542303,6.098634,-6.808893
8.921875,162.899344,,,
8.937500,111.134202,-3.542303,6.098634,-6.623087
8.953125,59.369061,,,
8.968750,-43.868764,-3.341512,6.299425,-6.437281
8.984375,-181.324225,,,
9.000000,-301.524638,-3.341512,6.098634,-6.623087
9.015625,-335.742274,,,
9.031250,-352.704863,-3.542303,6.098634,-6.808893
9.046875,-335.157357,,,
9.062500,-334.864899,-3.542303,6.299425,-7.180505
9.078125,-317.317393,,,
9.093750,-316.732476,-3.746090,6.500215,-6.994699
9.109375,-316.440018,,,
9.125000,-316.147559,-3.746090,6.698009,-6.994699
9.140625,-315.855101,,,
9.156250,-332.817690,-3.542303,6.698009,-6.437281
9.171875,-263.797501,,,
9.187500,-263.505043,-3.341512,6.500215,-6.062672
9.203125,-280.467631,,,
9.218750,-366.157950,-3.137725,6.500215,-6.251475
9.234375,-348.610445,,,
9.250000,-365.280575,-3.137725,6.500215,-6.251475
9.265625,-399.498211,,,
9.281250,-312.930517,-3.137725,6.698009,-6.062672
9.296875,-261.165375,,,
9.312500,-278.127964,-3.137725,6.698009,-5.876866
9.328125,14.622921,,,
9.343750,-381.073330,-3.137725,6.698009,-5.691060
9.359375,-569.709015,,,
9.375000,-345.685860,-2.936934,6.698009,-5.691060
9.390625,-276.373213,,,
9.406250,-293.335802,-3.137725,6.898799,-5.505254
9.421875,-275.788296,,,
9.437500,-241.278202,-3.137725,6.898799,-5.876866
9.453125,-189.513061,,,
9.468750,-154.710508,-3.341512,7.099590,-5.691060
9.484375,-34.217636,,,
9.500000,34.510094,-3.137725,7.099590,-5.691060
9.515625,171.965555,,,
9.531250,240.693285,-3.341512,6.898799,-5.691060
9.546875,223.145780,,,
9.562500,137.163002,-3.341512,6.898799,-5.691060
9.578125,-0.584917,,,
9.593750,-172.550472,-3.341512,6.898799,-5.876866
9.609375,-275.495838,,,
9.625000,-309.713474,-3.341512,6.898799,-5.876866
9.640625,-292.165968,,,
9.656250,-291.873510,-3.341512,6.698009,-6.062672
9.671875,-274.326004,,,
9.687500,-291.288593,-3.341512,6.898799,-5.876866
9.703125,-274.033546,,,
9.718750,-307.958723,-3.341512,6.898799,-5.876866
9.734375,-290.411218,,,
9.750000,-324.628854,-3.137725,6.898799,-6.062672
9.765625,-307.081348,,,
9.781250,-324.043937,-3.341512,6.698009,-6.062672
9.796875,-271.986337,,,
9.812500,-254.731290,-3.341512,6.698009,-6.062672
9.828125,-271.401420,,,
9.843750,-322.874103,-3.341512,6.500215,-6.062672
9.859375,-305.326598,,,
9.875000,-322.289186,-3.341512,6.500215,-6.062672
9.890625,-304.741681,,,
9.906250,-304.449222,-3.341512,6.500215,-6.251475
9.921875,-235.429034,,,
9.937500,-80.426067,-3.542303,6.500215,-6.062672
9.953125,-63.171020,,,
9.968750,-372.592036,-3.341512,6.500215,-6.062672
9.984375,-372.007119,,,
10.000000,-302.986930,-3.341512,6.500215,-6.062672
10.015625,-268.184377,,,
10.031250,-250.929330,-3.542303,6.299425,-6.062672
10.046875,-233.381825,,,
10.062500,-198.871730,-3.746090,6.500215,-6.437281
10.078125,-146.814130,,,
10.093750,-95.341447,-3.542303,6.698009,-6.623087
10.109375,8.188836,,,
10.125000,111.134202,-3.542303,6.698009,-6.437281
10.140625,248.589663,,,
10.156250,282.807299,-3.542303,6.500215,-6.251475
10.171875,248.297204,,,
10.187500,127.511874,-3.542303,6.500215,-6.437281
10.203125,-44.453681,,,
10.218750,-199.164189,-3.542303,6.500215,-6.437281
10.234375,-267.891919,,,
10.250000,-319.072144,-3.542303,6.299425,-6.437281
10.265625,-301.817096,,,
10.281250,-301.524638,-3.542303,6.098634,-6.437281
10.296875,-266.722085,,,
10.312500,-317.902310,-3.542303,6.299425,-6.437281
10.328125,-352.119946,,,
10.343750,-145.351838,-3.341512,6.500215,-6.437281
10.359375,-196.824521,,,
10.375000,-265.552252,-3.137725,6.500215,-6.251475
10.390625,-282.222382,,,
10.406250,-299.184971,-3.137725,6.098634,-6.251475
10.421875,-281.637465,,,
10.437500,-212.617276,-3.341512,6.098634,-6.251475
10.453125,-229.579865,,,
10.468750,-281.052548,-3.746090,6.098634,-6.437281
10.484375,-263.505043,,,
10.500000,-280.467631,-3.746090,6.299425,-6.437281
10.515625,-262.920126,,,
10.531250,-262.627667,-3.746090,6.500215,-6.251475
10.546875,-193.607479,,,
10.562500,-245.080162,-3.341512,6.698009,-5.876866
10.578125,-72.822148,,,
10.593750,-348.025528,-3.137725,7.099590,-5.876866
10.609375,-467.933483,,,
